movieId,title,genres,genre_ids
2010,Metropolis (1927),Drama|Sci-Fi,[18]
2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,"[12, 35]"
2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,"[12, 35, 37]"
2013,The Poseidon Adventure (1972),Action|Adventure|Drama,"[28, 12, 18]"
2014,Freaky Friday (1977),Children|Comedy|Fantasy,"[35, 14]"
2015,The Absent-Minded Professor (1961),Children|Comedy|Fantasy,"[35, 14]"
2016,The Apple Dumpling Gang Rides Again (1979),Children|Comedy|Western,"[35, 37]"
2017,Babes in Toyland (1961),Children|Fantasy|Musical,[14]
2018,Bambi (1942),Animation|Children|Drama,"[16, 18]"
2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,"[28, 12, 18]"
2020,Dangerous Liaisons (1988),Drama|Romance,"[18, 10749]"
2021,Dune (1984),Adventure|Sci-Fi,[12]
2022,The Last Temptation of Christ (1988),Drama,[18]
2023,The Godfather: Part III (1990),Crime|Drama|Mystery|Thriller,"[80, 18, 9648, 53]"
2024,The Rapture (1991),Drama|Mystery,"[18, 9648]"
2025,Lolita (1997),Drama|Romance,"[18, 10749]"
2026,Disturbing Behavior (1998),Horror|Thriller,"[27, 53]"
2027,Jane Austen's Mafia! (1998),Comedy|Crime,"[35, 80]"
2028,Saving Private Ryan (1998),Action|Drama|War,"[28, 18, 10752]"
2032,The Barefoot Executive (1971),Children|Comedy,[35]
2033,The Black Cauldron (1985),Adventure|Animation|Children|Fantasy,"[12, 16, 14]"
2034,The Black Hole (1979),Children|Sci-Fi,[]
2035,Blackbeard's Ghost (1968),Children|Comedy,[35]
2036,Blank Check (1994),Children|Comedy,[35]
2037,Candleshoe (1977),Adventure|Children|Comedy,"[12, 35]"
2038,The Cat from Outer Space (1978),Children|Comedy|Sci-Fi,[35]
2040,The Computer Wore Tennis Shoes (1969),Children|Comedy,[35]
2041,Condorman (1981),Action|Adventure|Children|Comedy,"[28, 12, 35]"
2042,D2: The Mighty Ducks (1994),Children|Comedy,[35]
2043,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy,"[12, 14]"
2044,The Devil and Max Devlin (1981),Comedy|Fantasy,"[35, 14]"
2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,[12]
2048,The Great Mouse Detective (1986),Action|Animation|Children|Crime,"[28, 16, 80]"
2050,Herbie Goes Bananas (1980),Adventure|Children|Comedy,"[12, 35]"
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy,"[12, 35]"
2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,"[35, 14, 27]"
2053,I Blew Up the Kid Honey (1992),Children|Comedy|Sci-Fi,[35]
2054,I Shrunk the Kids Honey (1989),Adventure|Children|Comedy|Fantasy|Sci-Fi,"[12, 35, 14]"
2055,Hot Lead and Cold Feet (1978),Action|Comedy|Western,"[28, 35, 37]"
2056,In Search of the Castaways (1962),Adventure|Children,[12]
2057,The Incredible Journey (1963),Adventure|Children,[12]
2058,The Negotiator (1998),Action|Crime|Drama|Mystery|Thriller,"[28, 80, 18, 9648, 53]"
2059,The Parent Trap (1998),Children|Comedy|Romance,"[35, 10749]"
2060,BASEketball (1998),Comedy,[35]
2064,Roger & Me (1989),Documentary,[99]
2065,The Purple Rose of Cairo (1985),Comedy|Drama|Fantasy|Romance,"[35, 18, 14, 10749]"
2066,Out of the Past (1947),Film-Noir,[]
2067,Doctor Zhivago (1965),Drama|Romance|War,"[18, 10749, 10752]"
2068,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery,"[18, 14, 9648]"
2069,The Trip to Bountiful (1985),Drama,[18]
2070,Tender Mercies (1983),Drama|Romance|Western,"[18, 10749, 37]"
2071,And the Band Played On (1993),Drama,[18]
2072,The 'burbs (1989),Comedy,[35]
2073,Fandango (1985),Comedy,[35]
2074,"Il) Night Porter, The (Portiere di notte (1974)",Crime|Drama|Romance,"[80, 18, 10749]"
2075,Mephisto (1981),Drama|War,"[18, 10752]"
2076,Blue Velvet (1986),Drama|Mystery|Thriller,"[18, 9648, 53]"
2077,The Journey of Natty Gann (1985),Adventure|Children,[12]
2078,The Jungle Book (1967),Animation|Children|Comedy|Musical,"[16, 35]"
2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,"[16, 35, 10749]"
2081,The Little Mermaid (1989),Animation|Children|Comedy|Musical|Romance,"[16, 35, 10749]"
2082,The Mighty Ducks (1992),Children|Comedy,[35]
2083,The Muppet Christmas Carol (1992),Children|Comedy|Musical,[35]
2084,Newsies (1992),Children|Musical,[]
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,"[12, 16]"
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,"[16, 14]"
2088,Popeye (1980),Adventure|Comedy|Musical,"[12, 35]"
2089,The Rescuers Down Under (1990),Adventure|Animation|Children,"[12, 16]"
2090,The Rescuers (1977),Adventure|Animation|Children|Crime|Drama,"[12, 16, 80, 18]"
2091,Return from Witch Mountain (1978),Children|Sci-Fi,[]
2092,The Return of Jafar (1994),Adventure|Animation|Children|Fantasy|Musical|Romance,"[12, 16, 14, 10749]"
2093,Return to Oz (1985),Adventure|Children|Fantasy,"[12, 14]"
2094,The Rocketeer (1991),Action|Adventure|Sci-Fi,"[28, 12]"
2095,The Shaggy D.A. (1976),Children|Comedy,[35]
2096,Sleeping Beauty (1959),Animation|Children|Musical,[16]
2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,"[18, 14, 9648, 53]"
2098,Son of Flubber (1963),Children|Comedy,[35]
2099,Song of the South (1946),Adventure|Animation|Children|Musical,"[12, 16]"
2100,Splash (1984),Comedy|Fantasy|Romance,"[35, 14, 10749]"
2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical,"[16, 35]"
2103,Tall Tale (1995),Adventure|Children|Fantasy|Western,"[12, 14, 37]"
2104,Tex (1982),Drama,[18]
2105,Tron (1982),Action|Adventure|Sci-Fi,"[28, 12]"
2106,Swing Kids (1993),Drama|War,"[18, 10752]"
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,"[27, 53]"
2108,L.A. Story (1991),Comedy|Romance,"[35, 10749]"
2109,The Jerk (1979),Comedy,[35]
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,"[35, 80, 53]"
2111,The Man with Two Brains (1983),Comedy,[35]
2112,Grand Canyon (1991),Crime|Drama,"[80, 18]"
2114,The Outsiders (1983),Drama,[18]
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,"[28, 12, 14]"
2116,The Lord of the Rings (1978),Adventure|Animation|Children|Fantasy,"[12, 16, 14]"
2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,[18]
2118,The Dead Zone (1983),Thriller,[53]
2119,Maximum Overdrive (1986),Horror,[27]
2120,Needful Things (1993),Drama|Horror,"[18, 27]"
2121,Cujo (1983),Horror|Thriller,"[27, 53]"
2122,Children of the Corn (1984),Horror|Thriller,"[27, 53]"
2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,"[16, 35, 18, 14]"
2124,The Addams Family (1991),Children|Comedy|Fantasy,"[35, 14]"
2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,"[35, 18, 10749]"
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,"[28, 80, 9648, 53]"
2130,Atlantic City (1980),Crime|Drama|Romance,"[80, 18, 10749]"
2131,Autumn Sonata (Höstsonaten) (1978),Drama,[18]
2132,Who's Afraid of Virginia Woolf? (1966),Drama,[18]
2133,Adventures in Babysitting (1987),Adventure|Comedy,"[12, 35]"
2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi,"[35, 14]"
2135,Doctor Dolittle (1967),Adventure|Children|Musical,[12]
2136,The Nutty Professor (1963),Comedy|Sci-Fi,[35]
2137,Charlotte's Web (1973),Animation|Children,[16]
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,"[12, 16, 18, 14]"
2139,The Secret of NIMH (1982),Adventure|Animation|Children|Drama,"[12, 16, 18]"
2140,The Dark Crystal (1982),Adventure|Fantasy,"[12, 14]"
2141,An American Tail (1986),Adventure|Animation|Children|Comedy,"[12, 16, 35]"
2142,An American Tail: Fievel Goes West (1991),Adventure|Animation|Children|Musical|Western,"[12, 16, 37]"
2143,Legend (1985),Adventure|Fantasy|Romance,"[12, 14, 10749]"
2144,Sixteen Candles (1984),Comedy|Romance,"[35, 10749]"
2145,Pretty in Pink (1986),Comedy|Drama|Romance,"[35, 18, 10749]"
2146,St. Elmo's Fire (1985),Drama|Romance,"[18, 10749]"
2147,The Clan of the Cave Bear (1986),Adventure|Drama|Fantasy,"[12, 18, 14]"
2148,House (1986),Comedy|Fantasy|Horror,"[35, 14, 27]"
2149,House II: The Second Story (1987),Comedy|Fantasy|Horror,"[35, 14, 27]"
2150,The Gods Must Be Crazy (1980),Adventure|Comedy,"[12, 35]"
2151,The Gods Must Be Crazy II (1989),Comedy,[35]
2152,Air Bud: Golden Receiver (1998),Children|Comedy,[35]
2153,The Avengers (1998),Action|Adventure,"[28, 12]"
2154,How Stella Got Her Groove Back (1998),Drama|Romance,"[18, 10749]"
2155,The Slums of Beverly Hills (1998),Comedy|Drama,"[35, 18]"
2156,"Il) Best Man, The (Testimone dello sposo (1998)",Comedy|Drama|Romance,"[35, 18, 10749]"
2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,"[80, 27, 53]"
2160,Rosemary's Baby (1968),Drama|Horror|Thriller,"[18, 27, 53]"
2161,The NeverEnding Story (1984),Adventure|Children|Fantasy,"[12, 14]"
2162,The NeverEnding Story II: The Next Chapter (1990),Adventure|Children|Fantasy,"[12, 14]"
2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror,"[35, 27]"
2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,"[28, 35, 18, 27]"
2165,Your Friends and Neighbors (1998),Comedy|Drama,"[35, 18]"
2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller,"[80, 18, 10749, 53]"
2167,Blade (1998),Action|Horror|Thriller,"[28, 27, 53]"
2169,Dead Man on Campus (1998),Comedy,[35]
2170,Wrongfully Accused (1998),Action|Comedy,"[28, 35]"
2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,"[35, 18, 10749]"
2172,The Hairy Bird) Strike! (a.k.a. All I Wanna Do (1998),Comedy|Drama,"[35, 18]"
2174,Beetlejuice (1988),Comedy|Fantasy,"[35, 14]"
2175,Déjà Vu (1997),Drama|Romance,"[18, 10749]"
2176,Rope (1948),Crime|Drama|Thriller,"[80, 18, 53]"
2177,Family Plot (1976),Comedy|Thriller,"[35, 53]"
2178,Frenzy (1972),Thriller,[53]
2179,Topaz (1969),Thriller,[53]
2180,Torn Curtain (1966),Thriller,[53]
2181,Marnie (1964),Drama|Mystery|Romance|Thriller,"[18, 9648, 10749, 53]"
2182,The Wrong Man (1956),Drama|Film-Noir|Thriller,"[18, 53]"
2183,The Man Who Knew Too Much (1956),Adventure|Drama|Mystery|Thriller,"[12, 18, 9648, 53]"
2184,The Trouble with Harry (1955),Comedy|Mystery,"[35, 9648]"
2185,I Confess (1953),Thriller,[53]
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,"[80, 18, 53]"
2187,Stage Fright (1950),Mystery|Romance|Thriller,"[9648, 10749, 53]"
2188,54 (1998),Drama,[18]
2190,Why Do Fools Fall In Love? (1998),Drama,[18]
2193,Willow (1988),Action|Adventure|Fantasy,"[28, 12, 14]"
2194,The Untouchables (1987),Action|Crime|Drama,"[28, 80, 18]"
2195,Dirty Work (1998),Comedy,[35]
2196,Knock Off (1998),Action,[28]
2201,The Paradine Case (1947),Drama,[18]
2202,Lifeboat (1944),Drama|War,"[18, 10752]"
2203,Shadow of a Doubt (1943),Crime|Drama|Thriller,"[80, 18, 53]"
2204,Saboteur (1942),Mystery|Thriller,"[9648, 53]"
2205,Mr. & Mrs. Smith (1941),Comedy|Romance,"[35, 10749]"
2206,Suspicion (1941),Film-Noir|Mystery|Thriller,"[9648, 53]"
2207,Jamaica Inn (1939),Drama,[18]
2208,The Lady Vanishes (1938),Drama|Mystery|Thriller,"[18, 9648, 53]"
2210,Sabotage (1936),Thriller,[53]
2211,Secret Agent (1936),Thriller,[53]
2212,The Man Who Knew Too Much (1934),Drama|Thriller,"[18, 53]"
2226,The Ring (1927),Drama,[18]
2227,The Lodger: A Story of the London Fog (1927),Crime|Drama|Thriller,"[80, 18, 53]"
2231,Rounders (1998),Drama,[18]
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,"[27, 9648, 53]"
2236,Simon Birch (1998),Drama,[18]
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,"[35, 18]"
2240,My Bodyguard (1980),Drama,[18]
2241,Class (1983),Comedy,[35]
2243,Broadcast News (1987),Comedy|Drama|Romance,"[35, 18, 10749]"
2244,The Allnighter (1987),Comedy|Romance,"[35, 10749]"
2245,Working Girl (1988),Comedy|Drama|Romance,"[35, 18, 10749]"
2247,Married to the Mob (1988),Comedy,[35]
2248,Say Anything... (1989),Comedy|Drama|Romance,"[35, 18, 10749]"
2249,My Blue Heaven (1990),Comedy,[35]
2252,Hero (1992),Comedy|Drama,"[35, 18]"
2253,Toys (1992),Comedy|Fantasy,"[35, 14]"
2255,Young Doctors in Love (1982),Comedy,[35]
2256,Parasite (1982),Horror|Sci-Fi,[27]
2257,No Small Affair (1984),Comedy|Romance,"[35, 10749]"
2259,Blame It on Rio (1984),Comedy|Romance,"[35, 10749]"
2260,Wisdom (1986),Crime|Drama,"[80, 18]"
2261,One Crazy Summer (1986),Comedy,[35]
2262,About Last Night... (1986),Comedy|Drama|Romance,"[35, 18, 10749]"
2263,The Seventh Sign (1988),Drama|Fantasy|Thriller,"[18, 14, 53]"
2264,We're No Angels (1989),Comedy|Crime,"[35, 80]"
2265,Nothing But Trouble (1991),Adventure|Comedy,"[12, 35]"
2266,The Butcher's Wife (1991),Comedy|Romance,"[35, 10749]"
2267,Mortal Thoughts (1991),Mystery|Thriller,"[9648, 53]"
2268,A Few Good Men (1992),Crime|Drama|Thriller,"[80, 18, 53]"
2269,Indecent Proposal (1993),Drama|Romance,"[18, 10749]"
2271,Permanent Midnight (1998),Drama,[18]
2272,One True Thing (1998),Drama,[18]
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,"[28, 35, 80, 53]"
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,"[28, 12]"
2278,Ronin (1998),Action|Crime|Thriller,"[28, 80, 53]"
2279,Urban Legend (1998),Horror|Thriller,"[27, 53]"
2280,Clay Pigeons (1998),Crime,[80]
2281,Monument Ave. (1998),Action|Crime|Drama,"[28, 80, 18]"
2282,Pecker (1998),Comedy|Drama,"[35, 18]"
2283,The Sheltering Sky (1990),Drama,[18]
2286,The Fiendish Plot of Dr. Fu Manchu (1980),Comedy,[35]
2287,Them! (1954),Horror|Sci-Fi|Thriller,"[27, 53]"
2288,The Thing (1982),Action|Horror|Sci-Fi|Thriller,"[28, 27, 53]"
2289,The Player (1992),Comedy|Crime|Drama,"[35, 80, 18]"
2290,Stardust Memories (1980),Comedy|Drama,"[35, 18]"
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,"[18, 14, 10749]"
2292,Overnight Delivery (1998),Comedy|Romance,"[35, 10749]"
2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,"[12, 16, 35, 14]"
2295,The Impostors (1998),Comedy,[35]
2296,A Night at the Roxbury (1998),Comedy,[35]
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,"[12, 18, 14, 10749]"
2298,Strangeland (1998),Thriller,[53]
2300,The Producers (1968),Comedy,[35]
2301,History of the World: Part I (1981),Comedy|Musical,[35]
2302,My Cousin Vinny (1992),Comedy,[35]
2303,Nashville (1975),Drama|Musical,[18]
2304,Love Is the Devil (1998),Drama,[18]
2306,Holy Man (1998),Comedy,[35]
2307,One Tough Cop (1998),Action|Crime,"[28, 80]"
2310,The Mighty (1998),Drama,[18]
2311,2010: The Year We Make Contact (1984),Sci-Fi,[]
2312,Children of a Lesser God (1986),Drama,[18]
2313,The Elephant Man (1980),Drama,[18]
2314,Beloved (1998),Drama,[18]
2315,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,"[35, 27, 53]"
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,"[18, 14, 9648, 10749]"
2318,Happiness (1998),Comedy|Drama,"[35, 18]"
2320,Apt Pupil (1998),Drama|Thriller,"[18, 53]"
2321,Pleasantville (1998),Comedy|Drama|Fantasy,"[35, 18, 14]"
2322,Soldier (1998),Action|Sci-Fi|War,"[28, 10752]"
2323,The Cruise (1998),Documentary,[99]
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,"[35, 18, 10749, 10752]"
2325,Orgazmo (1997),Comedy,[35]
2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,"[14, 27, 53]"
2328,Vampires (1998),Horror|Western,"[27, 37]"
2329,American History X (1998),Crime|Drama,"[80, 18]"
2330,Hands on a Hard Body (1996),Comedy|Documentary,"[35, 99]"
2331,Living Out Loud (1998),Comedy|Drama|Romance,"[35, 18, 10749]"
2332,Belly (1998),Crime|Drama,"[80, 18]"
2333,Gods and Monsters (1998),Drama,[18]
2334,The Siege (1998),Action|Thriller,"[28, 53]"
2335,The Waterboy (1998),Comedy,[35]
2336,Elizabeth (1998),Drama,[18]
2337,Velvet Goldmine (1998),Drama,[18]
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,"[27, 9648, 53]"
2339,I'll Be Home For Christmas (1998),Comedy|Romance,"[35, 10749]"
2340,Meet Joe Black (1998),Romance,[10749]
2342,Hard Core Logo (1996),Comedy|Drama,"[35, 18]"
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,"[28, 12, 18, 53]"
2346,The Stepford Wives (1975),Mystery|Sci-Fi|Thriller,"[9648, 53]"
2347,The Pope of Greenwich Village (1984),Drama,[18]
2348,Sid and Nancy (1986),Drama,[18]
2349,Mona Lisa (1986),Comedy|Thriller,"[35, 53]"
2350,Heart Condition (1990),Comedy,[35]
2351,Le) Nights of Cabiria (Notti di Cabiria (1957),Drama,[18]
2352,The Big Chill (1983),Comedy|Drama,"[35, 18]"
2353,Enemy of the State (1998),Action|Thriller,"[28, 53]"
2354,The Rugrats Movie (1998),Animation|Children|Comedy,"[16, 35]"
2355,A Bug's Life (1998),Adventure|Animation|Children|Comedy,"[12, 16, 35]"
2356,Celebrity (1998),Comedy,[35]
2357,Central Station (Central do Brasil) (1998),Drama,[18]
2358,Savior (1998),Drama|War,"[18, 10752]"
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,[35]
2360,The (Festen) Celebration (1998),Drama,[18]
2361,Pink Flamingos (1972),Comedy,[35]
2362,Glen or Glenda (1953),Drama,[18]
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,"[18, 27]"
2364,The) Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla (1984),Action|Horror|Sci-Fi|Thriller,"[28, 27, 53]"
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,[28]
2366,King Kong (1933),Action|Adventure|Fantasy|Horror,"[28, 12, 14, 27]"
2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,"[12, 14, 10749, 53]"
2368,King Kong Lives (1986),Adventure|Sci-Fi,[12]
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance,"[35, 18, 10749]"
2370,The Emerald Forest (1985),Action|Adventure|Drama,"[28, 12, 18]"
2371,Fletch (1985),Comedy|Crime|Mystery,"[35, 80, 9648]"
2372,Fletch Lives (1989),Comedy,[35]
2373,Red Sonja (1985),Action|Adventure|Fantasy,"[28, 12, 14]"
2374,Gung Ho (1986),Comedy|Drama,"[35, 18]"
2375,The Money Pit (1986),Comedy,[35]
2376,A View to a Kill (1985),Action|Adventure|Thriller,"[28, 12, 53]"
2377,Lifeforce (1985),Horror|Sci-Fi,[27]
2378,Police Academy (1984),Comedy|Crime,"[35, 80]"
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime,"[35, 80]"
2380,Police Academy 3: Back in Training (1986),Comedy|Crime,"[35, 80]"
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,"[35, 80]"
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,"[35, 80]"
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime,"[35, 80]"
2384,Babe: Pig in the City (1998),Adventure|Children|Drama,"[12, 18]"
2385,Home Fries (1998),Comedy|Romance,"[35, 10749]"
2387,Very Bad Things (1998),Comedy|Crime,"[35, 80]"
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,"[18, 10749]"
2389,Psycho (1998),Crime|Horror|Thriller,"[80, 27, 53]"
2390,Little Voice (1998),Comedy,[35]
2391,A Simple Plan (1998),Crime|Drama|Thriller,"[80, 18, 53]"
2392,Jack Frost (1998),Children|Comedy|Drama,"[35, 18]"
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,"[28, 18, 10749]"
2394,The Prince of Egypt (1998),Animation|Musical,[16]
2395,Rushmore (1998),Comedy|Drama,"[35, 18]"
2396,Shakespeare in Love (1998),Comedy|Drama|Romance,"[35, 18, 10749]"
2398,Miracle on 34th Street (1947),Comedy|Drama,"[35, 18]"
2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,"[12, 14]"
2400,Prancer (1989),Children|Drama|Fantasy,"[18, 14]"
2401,Pale Rider (1985),Western,[37]
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,"[28, 12, 53]"
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,"[28, 12, 18, 53]"
2404,Rambo III (1988),Action|Adventure|Thriller|War,"[28, 12, 53, 10752]"
2405,The Jewel of the Nile (1985),Action|Adventure|Comedy|Romance,"[28, 12, 35, 10749]"
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,"[28, 12, 35, 10749]"
2407,Cocoon (1985),Comedy|Sci-Fi,[35]
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,[35]
2409,Rocky II (1979),Action|Drama,"[28, 18]"
2410,Rocky III (1982),Action|Drama,"[28, 18]"
2411,Rocky IV (1985),Action|Drama,"[28, 18]"
2412,Rocky V (1990),Action|Drama,"[28, 18]"
2413,Clue (1985),Comedy|Crime|Mystery|Thriller,"[35, 80, 9648, 53]"
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,"[28, 12, 14, 9648, 53]"
2415,Violets Are Blue... (1986),Drama|Romance,"[18, 10749]"
2416,Back to School (1986),Comedy,[35]
2417,Heartburn (1986),Comedy|Drama,"[35, 18]"
2418,Nothing in Common (1986),Comedy,[35]
2419,Extremities (1986),Drama|Thriller,"[18, 53]"
2420,The Karate Kid (1984),Drama,[18]
2421,"The Karate Kid, Part II (1986)",Action|Adventure|Drama,"[28, 12, 18]"
2422,"The Karate Kid, Part III (1989)",Action|Adventure|Children|Drama,"[28, 12, 18]"
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,[35]
2424,You've Got Mail (1998),Comedy|Romance,"[35, 10749]"
2425,The General (1998),Crime,[80]
2427,The Thin Red Line (1998),Action|Drama|War,"[28, 18, 10752]"
2428,The Faculty (1998),Horror|Sci-Fi,[27]
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,"[28, 12, 18, 14, 53]"
2430,Mighty Joe Young (1949),Adventure|Children|Drama,"[12, 18]"
2431,Patch Adams (1998),Comedy|Drama,"[35, 18]"
2432,Stepmom (1998),Drama,[18]
2433,A Civil Action (1998),Drama,[18]
2435,Hurlyburly (1998),Drama,[18]
2436,Tea with Mussolini (1999),Comedy|Drama|War,"[35, 18, 10752]"
2439,Affliction (1997),Drama,[18]
2442,Hilary and Jackie (1998),Drama,[18]
2443,Playing by Heart (1998),Drama|Romance,"[18, 10749]"
2445,At First Sight (1999),Drama,[18]
2446,In Dreams (1999),Horror|Thriller,"[27, 53]"
2447,Varsity Blues (1999),Comedy|Drama,"[35, 18]"
2448,Virus (1999),Horror|Sci-Fi,[27]
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,"[12, 35]"
2451,The Gate (1987),Horror,[27]
2453,The Boy Who Could Fly (1986),Drama|Fantasy,"[18, 14]"
2454,The Fly (1958),Horror|Mystery|Sci-Fi,"[27, 9648]"
