movieId,title,genres
2618,The Odd Couple (1968),35
2619,The Outlaw Josey Wales (1976),28|12|18|53|37
2620,Frequency (2000),18|53
2621,Ready to Rumble (2000),35
2622,Return to Me (2000),18|10749
2623,Rules of Engagement (2000),18|53
2624,Joe Gould's Secret (2000),18
2625,Me Myself I (2000),35|10749
2626,Book and Candle Bell (1958),35|14|10749
2627,Force 10 from Navarone (1978),28|18|10752
2628,Mystery Train (1989),35|18
2629,Arthur (1981),35|10749
2630,Bachelor Party (1984),35
2631,Parenthood (1989),35|18
2632,Predator (1987),28|53
2633,The Prince of Tides (1991),18|10749
2634,The Postman Always Rings Twice (1981),80|53
2635,All the Vermeers in New York (1990),35|18|10749
2636,28 Days (2000),18
2637,American Psycho (2000),80|27|9648|53
2638,Keeping the Faith (2000),35|18|10749
2639,Where the Money Is (2000),35|18
2640,East is East (1999),35
2641,The Filth and the Fury (2000),99
2642,Diner (1982),35|18
2643,Shakes the Clown (1992),35
2644,Cabaret (1972),18
2645,What Ever Happened to Baby Jane? (1962),18|27|53
2646,Auntie Mame (1958),35|18
2647,Guys and Dolls (1955),35|10749
2648,The Hunger (1983),27
2649,Marathon Man (1976),80|18|53
2650,Caddyshack (1980),35
2651,Gossip (2000),18|53
2652,Love and Basketball (2000),18|10749
2653,U-571 (2000),28|53|10752
2654,The Virgin Suicides (1999),18|10749
2655,Jennifer 8 (1992),9648|53
2656,Limelight (1952),35|18|10749
2657,The Crow: Salvation (2000),28|27
2658,The Flintstones in Viva Rock Vegas (2000),35
2659,Where the Heart Is (2000),35|18
2660,The Big Kahuna (2000),35|18
2661,Bossa Nova (2000),35|18|10749
2662,Smiling Fish and Goat on Fire (1999),35|10749
2663,The (Idioterne) Idiots (1998),35|18
2664,Time Code (2000),35|18
2665,Carnosaur (1993),27
2666,Carnosaur 2 (1995),27
2667,Carnosaur 3: Primal Species (1996),27
2668,The Hidden (1987),28|27
2669,Two Moon Junction (1988),18|10749
2670,Gladiator (2000),28|12|18
2671,Up at the Villa (2000),18
2672,Human Traffic (1999),35
2673,Breathless (1983),28|18|10749|53
2674,The Idolmaker (1980),18|10749
2675,Inferno (1980),27
2676,The Lords of Flatbush (1974),35|18
2677,Mr. Mom (1983),35|18
2678,Les) Time Masters (Maîtres du temps (1982),16
2679,Battlefield Earth (2000),28
2680,Center Stage (2000),18
2681,Screwed (2000),35
2682,Whipped (2000),35
2683,Hamlet (2000),80|18|10749|53
2684,Anchors Aweigh (1945),35
2685,Gypsy (1962),
2686,On the Town (1949),35|10749
2687,Pee-wee's Big Adventure (1985),12|35
2688,Regret to Inform (1998),99
2689,Honeymoon in Vegas (1992),35|10749
2690,Dinosaur (2000),12|16
2691,Loser (2000),35|10749
2692,Road Trip (2000),35
2693,Small Time Crooks (2000),35|80
2694,The Hollywood Knights (1980),35
2695,The Twelve Chairs (1970),35
2696,Mission: Impossible II (2000),28|12|53
2697,Shanghai Noon (2000),28|12|35|37
2698,Better Living Through Circuitry (1999),99
2699,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),35
2700,Carnival of Souls (1962),27|53
2701,Flying Tigers (1942),28|18|10749|10752
2702,The Gold Rush (1925),12|35|10749
2703,Monsieur Verdoux (1947),35|80
2704,On Her Majesty's Secret Service (1969),28|12|10749|53
2705,Seven Days in May (1964),53
2706,The Spy Who Loved Me (1977),28|12|53
2707,Vagabond (Sans toit ni loi) (1985),18
2708,Moonraker (1979),28|12|53
2709,The Man with the Golden Gun (1974),28|12|53
2710,A King in New York (1957),35|18
2711,A Woman of Paris (1923),18
2712,The Fighting Seabees (1944),28|18|10752
2713,Big Momma's House (2000),35
2714,"The) Abominable Snowman, The (Abominable Snowman of the Himalayas (1957)",27
2715,American Gigolo (1980),18
2716,The) (Paura nella città dei morti viventi) City of the Living Dead (a.k.a. Gates of Hell (1980),27
2717,The Endless Summer (1966),99
2718,The Guns of Navarone (1961),28|12|18|10752
2719,Blow-Out (La grande bouffe) (1973),18
2720,Quatermass and the Pit (1967),27
2721,Puppet Master (1989),27|53
2722,Puppet Master II (1991),27|53
2723,Puppet Master III: Toulon's Revenge (1991),27|53
2724,Puppet Master 4 (1993),27|53
2725,Puppet Master 5: The Final Chapter (1994),27|53
2726,Rent-A-Cop (1988),28|35|80
2727,Romeo and Juliet (1968),18|10749
2728,Stay Tuned (1992),35
2729,Blazing Saddles (1974),35|37
2730,Benji (1974),12
2731,Benji the Hunted (1987),12
2732,For the Love of Benji (1977),12|35|18
2733,White Christmas (1954),35|10749
2734,Eraserhead (1977),18|27
2735,Baraka (1992),99
2736,The Man with the Golden Arm (1955),18
2737,The Decline of Western Civilization (1981),99
2738,The Decline of Western Civilization Part II: The Metal Years (1988),99
2739,For a Few Dollars More (Per qualche dollaro in più) (1965),28|18|53|37
2740,Magnum Force (1973),28|80|18|53
2741,Blood Simple (1984),80|18
2742,The Fabulous Baker Boys (1989),18|10749
2743,Prizzi's Honor (1985),35|18|10749
2744,Flatliners (1990),27|53
2745,Light Years (Gandahar) (1988),12|16|14
2746,Porky's (1982),35
2747,Porky's II: The Next Day (1983),35
2748,Porky's Revenge (1985),35
2749,Private School (1983),35
2750,Class of Nuke 'Em High (1986),35|27
2751,The Toxic Avenger (1985),35|27
2752,"The Toxic Avenger, Part II (1989)",35|27
2753,The Toxic Avenger Part III: The Last Temptation of Toxie (1989),35|27
2754,Night of the Creeps (1986),35|27|53
2755,Predator 2 (1990),28|53
2756,The Running Man (1987),28
2757,Starman (1984),12|18|10749
2758,The Brother from Another Planet (1984),18
2759,Alien Nation (1988),80|18|53
2760,Mad Max (1979),28|12
2761,The (Mad Max 2) Road Warrior (1981),28|12|53
2762,Mad Max Beyond Thunderdome (1985),28|12
2763,Bird on a Wire (1990),28|35|10749
2764,Angel Heart (1987),27|9648|53
2765,9 1/2 Weeks (Nine 1/2 Weeks) (1986),18|10749
2766,Firestarter (1984),27|53
2767,Sleepwalkers (1992),27
2768,Action Jackson (1988),28|35|80|53
2769,Sarafina! (1992),18
2770,Soapdish (1991),35
2771,The Long Walk Home (1990),18
2772,Clara's Heart (1988),18
2773,Burglar (1987),35|80
2774,Fatal Beauty (1987),28|35|80|18
2775,Gone in 60 Seconds (2000),28|80
2776,Love's Labour's Lost (2000),35|10749
2777,Sunshine (1999),18
2778,Hamlet (1990),18
2779,Coming Home (1978),18|10752
2780,American Pop (1981),16
2781,Assault on Precinct 13 (1976),28|53
2782,Near Dark (1987),27|37
2783,One False Move (1992),80|18|53
2784,Shaft (1971),28|80|18|53
2785,The Conversation (1974),18|9648
2786,Cutter's Way (1981),18|53
2787,The Fury (1978),27
2788,The Paper Chase (1973),18
2789,Serpico (1973),80|18
2790,The) Ace in the Hole (Big Carnival (1951),18
2791,Lonely Are the Brave (1962),18|37
2792,The Sugarland Express (1974),18
2793,Trouble in Paradise (1932),35|10749
2794,Big Trouble in Little China (1986),28|12|35|14
2795,Badlands (1973),80|18|53
2796,Battleship Potemkin (1925),18|10752
2797,Boys and Girls (2000),35|10749
2798,Shaft (2000),28|80|53
2799,Titan A.E. (2000),28|12|16
2800,Butterfly (La lengua de las mariposas) (1999),18
2801,Jesus' Son (1999),18
2802,Chicken Run (2000),16|35
2803,Myself & Irene Me (2000),12|35
2804,The Patriot (2000),28|18|10752
2805,The Adventures of Rocky and Bullwinkle (2000),12|16|35|14
2806,The Perfect Storm (2000),18|53
2807,The Golden Bowl (2000),18
2808,Communion (1989),18|53
2809,The Kentucky Fried Movie (1977),35
2810,Blood Out Blood In (1993),28|80|18|53
2811,F/X (1986),28|80|53
2812,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),28|80|53
2813,The Hot Spot (1990),80|18|10749
2814,Missing in Action (1984),28|10752
2815,Missing in Action 2: The Beginning (1985),28|10752
2816,Braddock: Missing in Action III (1988),28|10752
2817,Thunderbolt and Lightfoot (1974),28
2818,Dreamscape (1984),27|53
2819,The Golden Voyage of Sinbad (1973),28|12|14
2820,House Party (1990),35
2821,House Party 2 (1991),35|18|10749
2822,Croupier (1998),80|18
2823,The Kid (2000),35|14
2824,Scary Movie (2000),35|27
2825,But I'm a Cheerleader (1999),35
2826,Shower (Xizao) (1999),35
2827,Blow-Up (Blowup) (1966),18|9648
2828,The Pawnbroker (1964),18
2829,Groove (2000),18
2830,Footloose (1984),18
2831,Duel in the Sun (1946),18|10749|37
2832,X-Men (2000),28|12
2833,Chuck & Buck (2000),35|18
2834,The Five Senses (1999),18
2835,The In Crowd (2000),53
2836,What Lies Beneath (2000),18|27|9648
2837,Pokémon the Movie 2000 (2000),16
2838,Anatomy of a Murder (1959),18|9648
2839,Freejack (1992),28
2840,Mackenna's Gold (1969),37
2841,Sinbad and the Eye of the Tiger (1977),12|14
2842,La) Two Women (Ciociara (1960),18|10752
2843,What About Bob? (1991),35
2844,White Sands (1992),18|53
2845,Breaker Morant (1980),18|10752
2846,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),35
2847,Interiors (1978),18
2848,Love and Death (1975),35
2849,The (La historia oficial) Official Story (1985),18
2850,Tampopo (1985),35
2851,Nutty Professor II: The Klumps (2000),35
2852,"La) Girl on the Bridge, The (Fille sur le pont (1999)",18|10749
2853,Wonderland (1999),18
2854,Autumn in New York (2000),18|10749
2855,Coyote Ugly (2000),35|18|10749
2856,Hollow Man (2000),27|53
2857,Space Cowboys (2000),28|12|35
2858,Psycho Beach Party (2000),35|27|53
2859,Saving Grace (2000),35
2860,I) Black Sabbath (Tre volti della paura (1963),27
2861,The Brain That Wouldn't Die (1962),27
2862,Bronco Billy (1980),12|18|10749
2863,The Crush (1993),53
2864,Kelly's Heroes (1970),28|35|10752
2865,Phantasm II (1988),28|14|27|53
2866,Phantasm III: Lord of the Dead (1994),27
2867,Phantasm IV: Oblivion (1998),27
2868,Pumpkinhead (1988),27
2869,Air America (1990),28|35
2870,Sleepaway Camp (1983),27
2871,Steel Magnolias (1989),18
2872,And God Created Woman (Et Dieu... créa la femme) (1956),18
2873,Easy Money (1983),35
2874,She Wolf of the SS Ilsa (1974),27
2875,The Spiral Staircase (1945),27|9648|53
2876,I'm the One That I Want (2000),35
2877,The Tao of Steve (2000),35
2878,"Une) Affair of Love, An (Liaison pornographique (1999)",18|10749
2879,Bless the Child (2000),53
2880,Cecil B. DeMented (2000),35
2881,The Eyes of Tammy Faye (2000),99
2882,The Replacements (2000),35
2883,About Adam (2000),35
2884,The Cell (2000),18|27|53
2885,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),28|12
2886,The Original Kings of Comedy (2000),35|99
2887,The Naked Gun: From the Files of Police Squad! (1988),28|35|80|10749
2888,The Naked Gun 2 1/2: The Smell of Fear (1991),35
2889,Our Town (1940),18
2890,Shane (1953),18|37
2891,Last Summer Suddenly (1959),18
2892,Cat Ballou (1965),35|37
2893,Supergirl (1984),28|12|14
2894,The Art of War (2000),28|53
2895,Bring It On (2000),35
2896,The Crew (2000),35
2897,Skipped Parts (2000),18|10749
2898,Highlander: Endgame (Highlander IV) (2000),28|12|14
2899,Nurse Betty (2000),35|80|18|10749|53
2900,Solas (1999),18
2901,The Watcher (2000),80|53
2902,The Way of the Gun (2000),80|53
2903,Almost Famous (2000),18
2904,Bait (2000),28|35
2905,Circus (2000),80|18|53
2906,Crime and Punishment in Suburbia (2000),35|18
2907,Duets (2000),35|18
2908,Under Suspicion (2000),80|53
2909,Urban Legends: Final Cut (2000),27
2910,Woman on Top (2000),35|10749
2911,Dancer in the Dark (2000),18
2912,Best in Show (2000),35
2913,Beautiful (2000),35|18
2914,The Broken Hearts Club (2000),18
2915,Girlfight (2000),18
2916,Remember the Titans (2000),18
2917,Hellraiser (1987),27
2918,Hellbound: Hellraiser II (1988),27
2919,Hellraiser III: Hell on Earth (1992),27
2920,"so nah!) Faraway, So Close (In weiter Ferne (1993)",18|14|9648|10749
2921,Bikini Beach (1964),35
2922,Stranger Than Paradise (1984),35|18
2923,Voyage to the Bottom of the Sea (1961),12
2924,Fantastic Voyage (1966),12
2925,Abbott and Costello Meet Frankenstein (1948),35|27
2926,The Bank Dick (1940),35
2927,The Creature from the Black Lagoon (1954),12|27
2928,The Invisible Man (1933),27
2929,The Killer Shrews (1959),27
2930,Runaway (1984),53
2931,The Slumber Party Massacre (1982),27
2932,Slumber Party Massacre II (1987),27
2933,Slumber Party Massacre III (1990),27
2934,Sorority House Massacre (1986),27
2935,Sorority House Massacre II (1990),27
2936,Bamboozled (2000),35
2937,Digimon: The Movie (2000),12|16
2938,Get Carter (2000),28|18|53
2939,Get Carter (1971),28|80|18|53
2940,Meet the Parents (2000),35
2941,Requiem for a Dream (2000),18
2942,Tigerland (2000),18
2943,Two Family House (2000),18
2944,The Contender (2000),18|53
2945,Dr. T and the Women (2000),35|10749
2946,The Ladies Man (2000),35
2947,Billy Jack (1971),28|18
2948,Billy Jack Goes to Washington (1977),18
2949,The Time Machine (1960),28|12
2950,Ghoulies II (1987),35|27
2951,The Unsinkable Molly Brown (1964),
2952,The Adventures of Ichabod and Mr. Toad (1949),16
2953,The Strange Love of Martha Ivers (1946),18
2954,Detour (1945),80
2955,Billy Elliot (2000),18
2956,Bedazzled (2000),35
2957,Pay It Forward (2000),18
2958,The Private Eyes (1981),35|9648
2959,The (Jui kuen II) Legend of Drunken Master (1994),28|35
2960,Book of Shadows: Blair Witch 2 (2000),80|27|9648|53
2961,The Little Vampire (2000),12
2962,Charlie's Angels (2000),28|35
2963,The Legend of Bagger Vance (2000),18|10749
2964,Little Nicky (2000),35
2965,Men of Honor (2000),18
2966,Red Planet (2000),28|53
2967,You Can Count on Me (2000),18|10749
2968,Diamonds Are Forever (1971),28|12|53
2969,The Eagle Has Landed (1976),18|10752
2970,The 6th Day (2000),28|53
2971,Bounce (2000),18|10749
2972,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),35|14
2973,One Day in September (1999),99
2974,Rugrats in Paris: The Movie (2000),16|35
2975,102 Dalmatians (2000),35
2976,Malèna (2000),18|10749|10752
2977,Quills (2000),18|10749
2978,Unbreakable (2000),18
2979,Hidden Dragon (Wo hu cang long) Crouching Tiger (2000),28|18|10749
2980,Dungeons & Dragons (2000),28|12|35|14
2981,Proof of Life (2000),18
2982,Vertical Limit (2000),28|12
2983,The Bounty (1984),12|18
2984,Trains & Automobiles Planes (1987),35
2985,She's Having a Baby (1988),35
2986,The Living Daylights (1987),28|12|53
2987,Transformers: The Movie (1986),12|16
2988,Wall Street (1987),18
2989,Born on the Fourth of July (1989),18|10752
2990,Talk Radio (1988),18
2991,Brewster's Millions (1985),35
2992,Snatch (2000),35|80|53
2993,Punchline (1988),35|18
2994,Chocolat (2000),18|10749
2995,Where's My Car? Dude (2000),35
2996,The Emperor's New Groove (2000),12|16|35|14
2997,Pollock (2000),18
2998,What Women Want (2000),35|10749
2999,Finding Forrester (2000),18
3000,The Gift (2000),53
3001,Before Night Falls (2000),18
3002,Cast Away (2000),18
3003,The Family Man (2000),35|18|10749
3004,The House of Mirth (2000),10749
3005,Miss Congeniality (2000),35|80
3006,Where Art Thou? O Brother (2000),12|35|80
3007,State and Main (2000),35|18
3008,Dracula 2000 (2000),27
3009,All the Pretty Horses (2000),18|10749|37
3010,An Everlasting Piece (2000),35
3011,Thirteen Days (2000),18|53|10752
3012,Traffic (2000),80|18|53
3013,The Claim (2000),10749|37
3014,Shadow of the Vampire (2000),18|27
3015,House of Games (1987),80|9648|53
3016,Annie (1982),
3017,Don't Tell Mom the Babysitter's Dead (1991),35
3018,An Officer and a Gentleman (1982),18|10749
3019,The Alamo (1960),28|18|10752|37
3020,At Close Range (1986),80|18
3021,Friendly Persuasion (1956),18
3022,Gettysburg (1993),18|10752
3023,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),27
3024,Antitrust (2001),80|18|53
3025,Double Take (2001),28|35
3026,Save the Last Dance (2001),18|10749
3027,Panic (2000),18
3028,The Pledge (2001),80|18|9648|53
3029,The Man in the Moon (1991),18|10749
3030,Mystic Pizza (1988),35|18|10749
3031,Prelude to a Kiss (1992),35|18|10749
3032,Coffy (1973),28|80|53
3033,Foxy Brown (1974),28|80|18
3034,I'm Gonna Git You Sucka (1988),28|35
3035,Untamed Heart (1993),18|10749
3036,Sugar & Spice (2001),35
3037,The Wedding Planner (2001),35|10749
3038,"Die) Legend of Rita, The (Stille nach dem Schuß (1999)",18
3039,un ami qui vous veut du bien) With a Friend Like Harry... (Harry (2000),18|53
3040,Amazing Grace and Chuck (1987),18
3041,Amazon Women on the Moon (1987),35
3042,Baby Boom (1987),35
3043,Back to the Beach (1987),35
3044,Barfly (1987),35|18|10749
3045,Best Seller (1987),53
3046,Beverly Hills Cop II (1987),28|35|80|53
3047,Beverly Hills Cop (1984),28|35|80|18
3048,The Big Easy (1987),28|80|9648|10749|53
3049,Born in East L.A. (1987),35
3050,The Brave Little Toaster (1987),16
3051,Can't Buy Me Love (1987),35|10749
3052,Cherry 2000 (1987),10749
3053,Cop (1988),53
3054,Eddie Murphy Raw (1987),35|99
3055,Empire of the Sun (1987),28|12|18|10752
3056,Ernest Goes to Camp (1987),35
3057,The Evil Dead (1981),14|27|53
3058,Flowers in the Attic (1987),18|53
3059,The Fourth Protocol (1987),53
3060,Gardens of Stone (1987),18|10752
3061,The Glass Menagerie (1987),18
3062,Hiding Out (1987),35
3063,Hollywood Shuffle (1987),35
3064,Hope and Glory (1987),18
3065,Innerspace (1987),28|12|35
3066,Ishtar (1987),35
3067,Jaws: The Revenge (1987),27|53
3068,Leonard Part 6 (1987),35
3069,Less Than Zero (1987),18
3070,Like Son Like Father (1987),35
3071,The Lost Boys (1987),35|27|53
3072,Made in Heaven (1987),14|10749
3073,Maid to Order (1987),35|14
3074,Making Mr. Right (1987),35|10749
3075,Mannequin (1987),35|10749
3076,Masters of the Universe (1987),28|12|14
3077,The Monster Squad (1987),12|35|27
3078,My Demon Lover (1987),35|27
3079,No Man's Land (1987),80|18
3080,Head Over Heels (2001),35|10749
3081,Left Behind: The Movie (2000),28|12|18|53
3082,Valentine (2001),27|9648
3083,In the Mood For Love (Fa yeung nin wa) (2000),18|10749
3084,The Million Dollar Hotel (2001),18|9648|10749
3085,Nico and Dani (Krámpack) (2000),35|18|10749
3086,Hannibal (2001),27|53
3087,Saving Silverman (Evil Woman) (2001),35|10749
3088,Vatel (2000),18
3089,Down to Earth (2001),35|14|10749
3090,Recess: School's Out (2001),16
3091,Sweet November (2001),18|10749
3092,Company Man (2000),35
3093,The Price of Milk (2000),35|18|14|10749
3094,Monkeybone (2001),16|35|14
3095,3000 Miles to Graceland (2001),28|53
3096,"La) Widow of St. Pierre, The (Veuve de Saint-Pierre (2000)",18|10749
3097,The Mexican (2001),28|35
3098,The Caveman's Valentine (2001),18
3099,Series 7: The Contenders (2001),28|18
3100,15 Minutes (2001),53
3101,Get Over It (2001),35|10749
3102,Long Night's Journey Into Day (2000),99
3103,Avalon (1990),18
3104,Gray's Anatomy (1996),35|18
3105,Of Mice and Men (1939),18
3106,Reform School Girls (1986),28|18
3107,Tapeheads (1988),35
3108,The Bishop's Wife (1947),35|18|10749
3109,Lilies of the Field (1963),18
3110,The Greatest Story Ever Told (1965),18
3111,Elmer Gantry (1960),18
3112,Alfie (1966),35|18|10749
3113,The Fantasticks (1995),
3114,The Abominable Dr. Phibes (1971),27|9648
3115,Real Life (1979),35
3116,Battle Beyond the Stars (1980),
3117,Double Impact (1991),28
3118,Fuzz (1972),18
3119,Harley Davidson and the Marlboro Man (1991),28|80|18
3120,Losin' It (1983),35
3121,Mermaids (1990),35|18|10749
3122,Navy Seals (1990),28|12|10752
3123,Manhunter (1986),28|80|18|27|53
3124,Reversal of Fortune (1990),18
3125,Death on the Nile (1978),80|9648
3126,Revenge of the Nerds (1984),35
3127,Revenge of the Nerds II: Nerds in Paradise (1987),35
3128,4 Little Girls (1997),99
3129,River's Edge (1986),80|18
3130,Girls Just Want to Have Fun (1985),35
